PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
-2.5781398613913233,-1.149358838786756,-1.719105381693201,-0.972921056072925,-1.3681349716762465,-1.266088764520885,-0.3380122430945506,-0.8804438379839349,-0.5295137409254287,-1.1872824854661482e-16
-2.5781398613913233,-1.149358838786756,-1.719105381693201,-0.972921056072925,-1.3681349716762465,-1.266088764520885,-0.3380122430945506,-0.8804438379839349,-0.5295137409254287,-1.1872824854661482e-16
-2.175820328992434,-1.003440120391752,-0.6333915033702732,-1.1413140862636066,-1.475846588973014,0.08171372814926123,-0.22538314596243764,0.060965577415291114,-0.7524422100126403,-7.270804421076271e-17
-1.3298977151027398,-1.1994087327934402,-1.9065809524294348,-1.592881225126217,-0.0261630795600148,1.4861175855542212,-0.6947659224381427,-0.79535287446478,-0.9725294061385634,-3.642911546488516e-17
-0.7828536085601153,-1.0868119100288942,-0.7544132400000866,-2.2565548052930033,0.3174680770860461,0.8946541215558984,-0.7811081157867669,-0.0885229067587219,-1.0446904951710578,9.879866954982811e-18
-1.69708729208988,-0.950829148733037,-0.1953910434132751,-1.1712611831476587,-1.5994072030289637,0.5860291743835664,-0.38941477406937747,0.6327421106575143,-0.8508899997916147,-4.199390944177831e-17
-0.6352421669344073,-1.1177841246535651,-0.9462273662534478,-2.373077284442673,0.6285689678409008,1.2959715646759615,-0.8348688269012368,-0.2020511332947872,-1.096794218881791,1.9177235469948846e-17
0.11805896409333633,-1.1166866205366783,-0.9807347504869469,-2.00940334492517,0.018067152730644413,0.23901948763804837,-1.4571211142466345,-0.3046099544405487,-1.1471222656434166,2.3521367868596853e-17
-0.646019735886698,-0.9502770428613064,-0.24273588408708036,-0.9442617535986432,-1.884925240226967,0.19713842851411495,-1.0762123832410415,0.34958054408915545,-1.0630913720117496,-2.1395718606644105e-17
-0.04538942125539655,-1.1082658770732372,-1.0578330177681878,-1.4545389889270728,-0.6920824921948574,1.800015395225216,-1.3613548235909252,0.7532500367997971,-1.0575917946165205,3.09874646646842e-17
0.1743137631252817,-1.0438783213662735,-0.6813449049223639,-1.431223179197605,-0.8054664458824617,2.0638006445413906,-1.375871944275487,0.6540899417194639,-1.2310882797695502,3.8828626139746694e-17
0.20708814239465526,-1.1514147430538053,-1.4135270730134997,-1.2957868037498284,-0.7985008019228897,1.156282693895211,-1.653028472862249,0.29998323273622074,-1.0698468901239315,2.174072122446433e-17
0.29490997258066626,-0.9911900281158796,0.02673320914002755,-2.2565793415419093,0.023314982227570617,1.6982309685882637,-1.220350679118126,0.8734755562845782,-1.265790223289403,6.885802430679349e-17
-0.07061705580046194,-1.1753343513358188,-1.5017984509537141,-1.393418622613778,-0.6609909487149725,1.30044629812315,-1.4977083455194793,0.594448554733946,-0.9432033209776381,2.1033763305871532e-17
0.20708814239465526,-1.1514147430538053,-1.4135270730134997,-1.2957868037498284,-0.7985008019228897,1.156282693895211,-1.653028472862249,0.29998323273622074,-1.0698468901239315,2.174072122446433e-17
-0.6644843587794365,-1.0152563720003616,-0.47358028278821884,-1.0346731853308027,-1.7989755270798735,0.24023742659388958,-1.1558482882985608,1.2085382360965133,-0.807817829239971,-5.7766801632539824e-18
-1.436192377719257,-1.1233812721605696,-1.4231089890719546,-1.5056624884891348,-0.3712100680567884,1.3876376946012299,-0.5684600382285202,-0.6077068530799845,-1.0048233216592153,-3.936444185464808e-17
-2.0656562890760255,-0.9222972401580273,-0.11580796185472274,-1.1846603452460134,-1.5426596239568782,0.6089026613152128,-0.11796874726951691,0.15276625319916765,-0.9174826515084614,-6.116140008996064e-17
0.21390707221416994,-1.0078569483575788,-0.056650087357314804,-2.3039723968291814,0.11684098220117267,1.7758722497121666,-1.1797884034808646,0.954537502785594,-1.22085158774575,6.929774888448296e-17
0.6674455845121072,-1.1877727359908548,-1.0783008152991587,-2.144286385374029,0.023687877305996478,0.6453354022289732,-0.58904654115143,0.6817896807283711,-0.9528303577844868,-5.354871075419827e-18
1.4381957612633343,-1.2636785509895379,-1.4663737556326497,-2.025039439152853,-0.1290951026773955,0.22040436483440262,0.04388111716073282,0.3459019413888779,-0.96841338337767,-6.250781246933683e-17
1.5171924494353377,-1.2243326247386142,-1.2220155328100022,-2.0348990564835083,-0.17316489759912135,0.4461546947328807,0.07667850610601631,0.35715767145970656,-1.0566654650112806,-5.71643425654146e-17
1.9864558251792246,-1.14501732572895,-0.7192930616514575,-1.6366114520649584,-1.0953065987530501,-0.5885748709783536,-0.2966386719773822,0.6583496224124485,-1.0787629932829843,-5.561978627587044e-17
0.8963906706594383,-1.2195897133492524,-1.4186998743792059,-0.8361587545157348,-2.1210981270414755,-0.693171605813172,0.002137474952833122,1.3452461217031846,-0.6037512673197453,-1.0636622934143471e-16
0.7283592677933222,-1.196550386816945,-1.2175739492488813,-0.9456940556897674,-2.0313948520715375,-0.2713967736518323,0.18912951492745078,1.6384686652267488,-0.5891027382752901,-1.003543362991823e-16
2.0102563419504276,-1.1954795809373022,-0.5724906349304267,-2.8127649941922117,0.531154299273793,-0.052772646117104575,-0.05390330133299084,1.035700684317731,-1.0240819761422564,-9.997994965389495e-18
1.661621561295794,-1.2944761978203994,-1.9161785254358379,-1.2229633884085196,-1.0668652127581009,0.8816180293037887,-0.2648166210569021,0.7604474751346539,-0.9320405310000167,-6.749414372131561e-17
2.030352027647003,-1.2626234699154082,-1.4133756823061299,-1.913172249271049,-0.3529758506532625,0.044669513506408624,-0.347380722886086,0.5941782685039831,-1.0123855060744384,-4.3437972473752636e-17
1.5576507390461265,-1.1543622843516768,-0.3821959470157612,-2.2391604644379717,-0.7446736380191842,-2.303510555194789,2.414735445481666,-0.29844596245483845,-0.9192073267664596,-2.2008603043288894e-16
1.5705929017828173,-1.3946521307794058,-2.560637097310035,-1.1580081244243303,-1.0552788583757378,0.21894971807002547,2.0977586240283954,-0.8099956888352305,-0.9247396904047739,-2.435431720063441e-16
0.5894405079395807,-0.932389358753476,0.7334911335369994,-2.368246845959641,-0.608694959513086,-1.320807578578078,0.9185093108103146,-0.12082010536558363,-1.1999146611214684,-9.611365286515809e-17
0.9028099435802678,-1.3181215246076359,-2.0241256672315764,-1.0528107394977264,-1.1459602666599353,0.1965076010289749,0.08625717955263426,0.5182371710115959,-0.7652800873661725,-9.938237405764401e-17
0.42756978185772904,-1.1401777819430565,-0.7844976719093563,-2.0506546457990487,0.07722311510035365,0.7801029573755721,-0.32765132989438916,0.14464896494081697,-1.1225621767634812,-1.5228283879266838e-17
0.3843025422486708,-1.1429611974453935,-0.7920376938701649,-2.066394888221727,0.0975348877958008,0.8081509717651251,-0.3015596808092596,0.1928441729342399,-1.1042038022813698,-1.5229980663701504e-17
-0.1051629191772807,-1.2217319345179816,-1.5802312570371704,-1.3725797351712192,-0.5576015237545174,1.3938224459374673,-0.24016318102577536,0.377525412049015,-0.9092315368396066,-4.564055008673551e-17
0.3496887505614242,-1.1451879298472631,-0.7980697114388117,-2.07898708215987,0.11378430595215841,0.8305893832767673,-0.280686361541156,0.23140033932897824,-1.0895171026956807,-1.5231338091249242e-17
0.1966230865592579,-1.1784713615641125,-1.3662871000566126,-1.293080852838112,-0.6982288293879022,1.404024268260087,-0.36410332480128327,0.11310978016615891,-1.0762314364878254,-4.166441787950973e-17
1.3267618001362518,-1.1145770473088998,-0.5226704791230993,-1.9897194897190538,-0.15486492140580066,1.0256098465238324,0.44671225437113077,-0.06421776497908184,-1.3415917848780405,-5.784325607684613e-17
0.7722160702570013,-1.210110306385439,-1.4137986501306918,-1.2780091179950241,-0.8241426181013268,1.4471679131552637,0.5012923127863131,0.1351805112815494,-1.0920451582649815,-9.219726140134825e-17
-0.03810215831326273,-1.157840164977513,-1.0551220124992513,-0.8922483292260533,-1.8413759583806988,-0.23159686229582668,0.7532875242971547,0.7184294922500463,-0.7148489628512212,-1.3364881240722072e-16
-0.08085653988274932,-1.054635822684323,-0.35647220222804876,-0.9997542194899162,-1.8901610724582036,0.5479138548514714,1.0112597484473216,1.0516160579827751,-0.8590893974148829,-1.1911724610410822e-16
2.4375149701934427,-1.1740903208792404,-0.4198455529154941,-2.57810269681708,0.3912218499363477,-0.27087275267064786,-0.2836271600268641,0.5970678806249297,-1.226937605480048,-3.323231708462809e-18
1.7137991566200976,-1.1708962217199217,-0.9787824668111965,-1.267049946901656,-1.0564670065304236,1.9277235605750824,0.02818395673849787,1.105516999401688,-1.17753320093587,-4.114591856555613e-17
1.5792927345564545,-1.2836416934225707,-1.4111469275090047,-1.6508052803090938,-0.7096087345248818,-0.8767329840191509,-0.2335161108667653,0.8918666351865884,-0.7740327096479268,-6.084657074738738e-17
2.123527864269172,-1.1886516563329605,-0.5096981168463474,-2.4109338388115793,0.04127710274999531,-1.1205810734756234,-0.2547189320510578,0.7389917963989225,-1.030563143924368,-2.3255429301962248e-17
1.721658561293772,-1.334245023321324,-2.0775191667397435,-1.0898877167066976,-1.0090328962156547,0.6374179791347313,-0.35500301414406127,0.6301439437125953,-0.9217024283043086,-6.594107381618893e-17
1.778795244483156,-1.220967607647854,-0.9478798672361951,-2.0009048339221085,-0.18136530283542368,0.7964898721176162,-0.015598882978273216,1.099540195348085,-1.0302082834154105,-2.6577297475990924e-17
2.0429512423337286,-1.228784501108903,-0.7589435041254481,-2.400877029134311,0.08622829357015584,-1.3508464099720712,-0.28817226877524693,0.7275109517266773,-0.9405460206580855,-2.8705768603962944e-17
0.7801626039050471,-1.31872284387707,-2.1142143173070687,-0.9531644645526228,-1.2830586437938818,-0.2189593110427195,1.364834397800277,-0.5963098532890921,-0.8688910380403319,-1.9739955267490976e-16
1.6591421392528845,-1.2981563129743021,-1.8131818292043946,-1.162568387983166,-1.0441428907186414,1.0298022810010272,2.303887765986094,-0.5853334528725136,-1.1403807709013496,-2.2128432309313937e-16
-1.5130126828467887,-1.14287159420391,-1.4151871813143313,-1.4448588673064426,-0.2727801137912003,1.427990267835721,-0.5140474497754459,-0.5093297406639196,-0.9802963099944019,-3.402673849302384e-17
-1.2206525610561585,-0.989748929501224,-0.460318956633876,-1.4898046642116833,-0.43740900080618705,2.3241507667935766,-0.37504502547588264,-0.4459291955889021,-1.3189011202053107,-1.3081015183422496e-17
-1.6308744233445613,-0.8629619902914769,1.0578986983113492,-2.619839949792722,0.08353404630849316,-0.6385660137239467,-0.022880474795277765,0.25607232513045786,-1.005176111487752,-3.099009743838832e-18
-1.856149635050726,-0.8329566302297237,0.5504657827203822,-1.121540531298989,-1.597076359409889,1.1944486791406261,-0.023979750206054414,0.1940921109739643,-1.158868539982002,-4.172100659653782e-17
-0.9552799851219611,-0.9922762826882405,0.22166492542389155,-3.0015648349347637,1.21930206301392,0.6664005194110522,-0.3396763211308149,-0.3564917343835707,-1.2219951879053066,2.942322441901945e-17
-1.9825443361259316,-0.8959101122312016,0.15949262620414598,-1.1057651435699403,-1.5265646875351275,0.8332481513030612,-0.076455572518508,0.17608294286063852,-1.017665209368225,-5.0270558442813415e-17
-0.7765691855074027,-1.1026033256877943,-0.7413551655775614,-2.1705138492611327,0.38903458810935254,0.8939811996436181,-0.7765425535656991,-0.0821503542721865,-1.0545115651184354,1.5459288295724687e-17
-0.9231063322456412,-1.0893917974811822,-0.9992269564690878,-1.4307098704681314,-0.44134303026544536,1.8225321865926658,-0.757802441565417,-0.07691979556525019,-1.116737553755195,-4.039913715413031e-18
-0.45117561674185785,-0.9720687338998346,0.43503227008300016,-2.983941463455936,1.0907691907778116,0.8791554034112753,-0.598906646727714,0.08843560780408076,-1.2768393420186284,5.48335846994176e-17
-0.17460754421657315,-1.0418013038532863,-0.2731461085926307,-2.183332790812533,0.2548274601162567,1.4251944060962083,-0.9977262335689346,0.37447416683188384,-1.2125385503659178,4.820016568290382e-17
